AverageTemperature,City,Country,year,month
20.707,2,8,2009.0,4.0
23.061,2,8,2009.0,5.0
23.395,2,8,2009.0,6.0
22.392,2,8,2009.0,7.0
21.813,2,8,2009.0,8.0
20.414,2,8,2009.0,9.0
19.106,2,8,2009.0,10.0
15.384,2,8,2009.0,11.0
13.483,2,8,2009.0,12.0
12.541,2,8,2010.0,1.0
13.067,2,8,2010.0,2.0
16.696,2,8,2010.0,3.0
19.636,2,8,2010.0,4.0
23.486,2,8,2010.0,5.0
23.79,2,8,2010.0,6.0
20.939,2,8,2010.0,7.0
21.517,2,8,2010.0,8.0
20.621,2,8,2010.0,9.0
18.252,2,8,2010.0,10.0
15.282,2,8,2010.0,11.0
12.881,2,8,2010.0,12.0
13.5,2,8,2011.0,1.0
16.004,2,8,2011.0,2.0
18.984,2,8,2011.0,3.0
21.946,2,8,2011.0,4.0
24.312,2,8,2011.0,5.0
24.047,2,8,2011.0,6.0
21.386,2,8,2011.0,7.0
21.795,2,8,2011.0,8.0
20.625,2,8,2011.0,9.0
18.716,2,8,2011.0,10.0
16.223,2,8,2011.0,11.0
14.528,2,8,2011.0,12.0
13.918,2,8,2012.0,1.0
14.801,2,8,2012.0,2.0
18.579,2,8,2012.0,3.0
20.505,2,8,2012.0,4.0
23.667,2,8,2012.0,5.0
23.483,2,8,2012.0,6.0
21.162,2,8,2012.0,7.0
21.088,2,8,2012.0,8.0
20.292,2,8,2012.0,9.0
19.747,2,8,2012.0,10.0
16.485,2,8,2012.0,11.0
14.652,2,8,2012.0,12.0
13.87,2,8,2013.0,1.0
16.418,2,8,2013.0,2.0
17.269,2,8,2013.0,3.0
20.829,2,8,2013.0,4.0
22.882,2,8,2013.0,5.0
23.264,2,8,2013.0,6.0
21.383,2,8,2013.0,7.0
21.062,2,8,2013.0,8.0
21.28,2,8,2013.0,9.0
